,true,pred
1201,12.47,14.79143554935624
1202,17.52,20.428217747485803
1203,18.66,18.162953740369485
1204,27.52,28.614580154263002
1205,50.35,55.492069638597656
1206,26.19,29.5219740007283
1207,52.2,51.44610784744858
1208,34.98,32.80991907358841
1209,16.71,19.70797373085178
1210,18.39,18.42501458930731
1211,48.57,45.018005200165234
1212,24.69,26.16896294408886
1213,39.99,41.79757101355061
1214,38.65,39.02823025165165
1215,30.36,31.262037015728865
1216,47.17,37.182549182975556
1217,23.59,26.68480516048217
1218,51.4,47.374407856567736
1219,48.61,43.746394355320334
1220,51.76,48.23834621619159
1221,37.57,33.63836736874154
1222,55.89,53.284433802062715
1223,56.2,49.51433286123836
1224,45.02,44.245474530140086
1225,48.08,49.79575244804558
1226,40.07,42.35252746393034
1227,21.93,21.665042006757
1228,14.12,14.034029139376038
1229,36.41,37.696191461320645
1230,32.13,33.21048454215549
1231,23.92,22.69893004682295
1232,18.13,17.82445086582707
1233,63.06,61.67010825852947
1234,26.53,23.31168006605605
1235,49.04,42.343754920622075
1236,38.89,29.84799746331076
1237,16.09,15.675436125746515
1238,21.88,24.568625165335085
1239,32.06,32.39507414625083
1240,50.79,49.953843496288755
1241,41.11,36.96452325107221
1242,37.91,28.893472139468077
1243,53.87,50.43171306540829
1244,30.98,32.07817496642513
1245,27.71,28.640342429889348
1246,55.35,58.38579415740621
1247,61.13,65.19085178388937
1248,33.28,33.6561124009769
1249,15.0,14.850853295295913
1250,46.28,35.22984990505105
1251,21.74,18.199764394267156
1252,48.95,45.47456419077513
1253,22.68,26.61719430142726
1254,18.87,21.72054246697389
1255,41.98,36.49503993846559
1256,43.27,44.436958810605226
1257,20.67,21.08077500815008
1258,37.78,33.475442005817406
1259,43.88,47.09871920673617
1260,39.19,44.032234761128535
1261,45.45,40.77154162082481
1262,62.89,56.593730803000454
1263,44.87,47.32834887120929
1264,32.41,29.68708569725834
1265,72.28,70.37529219556006
1266,33.17,28.28181868814851
1267,22.47,22.829107033180716
1268,68.88,71.29276190108715
1269,50.26,43.30241474947981
1270,34.36,34.87867447515101
1271,27.14,22.55035637035306
1272,72.73,60.51243629841043
1273,47.41,44.25960219508091
1274,61.81,45.80726703364821
1275,76.34,64.03638682837493
1276,22.41,21.93978221327361
1277,17.42,16.9790437164716
1278,26.51,27.323393352256453
1279,24.75,24.987428727963458
1280,34.31,29.242278563816793
1281,51.28,38.22658217679698
1282,24.42,24.901562501173842
1283,16.9,19.793212375659216
1284,20.07,19.911344388641538
1285,23.93,22.611498266188452
1286,15.06,14.581778600292381
1287,52.62,54.76847729498162
1288,38.96,27.282665412636
1289,16.13,15.886248265965325
1290,49.64,42.95196007215021
1291,34.14,35.68293651997493
1292,20.76,19.856412887165412
1293,30.38,23.756504473171017
1294,39.93,42.844865965986955
1295,16.82,16.86908074070994
1296,14.29,16.25684105697619
1297,44.62,43.219838226430795
1298,50.26,47.26849668668512
1299,39.83,34.900671258884245
1300,29.41,27.90047063507341
1301,35.24,18.13488108243324
1302,40.25,26.626818448231123
1303,33.3,34.61400332547503
1304,28.45,28.51003092337533
1305,18.34,21.009664028283474
1306,34.51,29.016776602137547
1307,43.6,42.29994769433212
1308,23.23,22.915935307727608
1309,37.38,31.208226158060853
1310,20.03,19.309701370921186
1311,25.06,23.465760657988177
1312,23.97,23.65614156831864
1313,56.44,53.15539473318648
1314,25.65,25.588544136511043
1315,19.62,18.973333008964417
1316,44.56,45.067050301604915
1317,23.39,24.29889881245479
1318,26.95,30.227897209023816
1319,54.81,51.20216784608921
1320,14.2,16.47592220722507
1321,13.11,15.432709938783514
1322,24.64,23.7467044566429
1323,76.68,63.34825680410393
1324,40.91,38.083749908755
1325,22.04,20.852804068110093
1326,82.09,79.8426032800001
1327,27.99,29.054818344105005
1328,22.37,21.52544081921421
1329,18.51,18.154432963700316
1330,32.09,35.86180006610272
1331,20.49,20.362003374772684
1332,20.9,20.91361149817039
1333,80.87,67.22001716331303
1334,23.57,22.482317874934804
1335,39.02,41.31914975936373
1336,15.43,17.963131355180582
1337,29.12,27.373762712354186
1338,50.86,40.772027880429576
1339,42.52,37.53220040859872
1340,15.74,15.303177808081355
1341,42.23,39.96051749657427
1342,26.88,30.031581746867765
1343,16.31,15.850868645756279
1344,26.28,25.180471760052328
1345,65.36,62.34778974138564
1346,22.28,21.713845813009854
1347,16.46,15.98482839768057
1348,26.59,26.945652195023627
1349,16.13,15.772702470255972
1350,20.58,24.13680777935284
1351,30.79,31.57930520867648
1352,44.24,42.857414472640585
1353,19.1,19.151762116507687
1354,20.55,20.253747275233316
1355,30.17,29.40880402036204
1356,29.6,29.253040628102188
1357,21.33,21.24710051907649
1358,31.39,14.710448656046681
1359,35.07,36.540823081290355
1360,17.05,16.680465329843198
1361,17.56,20.41101759809663
1362,61.07,65.19637597302503
1363,28.28,26.52984521992876
1364,43.52,45.28986606563117
1365,20.29,19.872164729192544
1366,36.41,38.826242475761354
1367,34.28,29.315430885680787
1368,40.12,34.89400915226705
1369,23.18,26.46031706758046
1370,23.05,19.64446282946507
1371,19.78,22.655967621807434
1372,28.61,30.598600444296356
1373,15.42,15.016334004947883
1374,14.16,14.07722605735723
1375,22.91,23.067053859473074
1376,23.84,22.750413248507638
1377,79.5,66.66262628191942
1378,23.6,24.444475901391176
1379,55.51,52.965265589495125
1380,41.17,37.92143485413964
1381,16.72,17.134003657025012
1382,28.75,29.179905579911615
1383,19.6,19.730229083445273
1384,13.62,13.349106119709644
1385,28.65,25.556647363440273
1386,19.31,19.002660830865032
1387,54.83,52.15465182793451
1388,40.73,37.27256038623247
1389,13.66,13.456265651335475
1390,45.7,42.85452832936876
1391,29.88,25.221861829001806
1392,45.14,26.456265261701418
1393,74.57,68.92056972232064
1394,26.89,27.539829654420345
1395,27.49,28.04420632763124
1396,19.94,19.596193434606146
1397,35.45,34.130450971169005
1398,28.33,29.026628439685922
1399,32.04,32.91598203730071
1400,21.98,22.59700158812569
1401,36.06,33.643533016207535
1402,16.77,16.45464617606228
1403,42.12,43.975110123825345
1404,17.73,17.242183859649536
1405,21.56,14.963126653367478
1406,55.64,56.98302700477286
1407,17.33,16.862677202952995
1408,19.48,19.349274119386685
1409,28.64,29.47389774926705
1410,36.52,39.27300144984314
1411,53.3,42.95979464359578
1412,49.45,46.350899263222935
1413,28.35,30.381929649166793
1414,27.32,25.392497714667506
1415,30.05,32.006998561095955
1416,71.51,68.04276906883734
1417,13.07,12.77253917239203
1418,37.34,33.10232161320439
1419,18.41,17.939251825500794
1420,13.54,13.24562938084092
1421,47.1,44.94518054185517
1422,34.06,32.08328879287087
1423,42.95,39.51210346729045
1424,45.93,42.78468978713994
1425,21.58,22.437941689904083
1426,22.21,22.64758136529452
1427,23.69,25.082319264700434
1428,42.4,42.13530131450233
1429,28.24,29.9324672037586
1430,17.85,17.693429078194868
1431,16.42,16.54364351054166
1432,19.87,20.394755420570153
1433,21.73,18.84570089788223
1434,18.83,19.801122844019623
1435,43.13,37.07981727257185
1436,25.86,27.25887905354447
1437,55.53,53.36624142075213
1438,19.35,19.458568163598166
1439,72.87,73.78682124285442
