,true,pred
13634,34.36,34.35999999999998
13635,27.11,27.109999999999978
13636,55.2,48.54
13637,27.6,27.6
13638,21.2,21.65
13639,34.85,34.850000000000016
13640,21.63,21.63
13641,42.83,49.49
13642,72.78,71.33
13643,32.99,32.99
13644,34.09,34.09000000000004
13645,37.61,37.61
13646,37.9,37.899999999999984
13647,31.31,31.30999999999999
13648,27.02,27.02
13649,22.29,22.28999999999998
13650,32.22,32.22
13651,29.0,29.0
13652,24.69,24.69
13653,41.99,47.69
13654,55.43,60.93
13655,28.64,28.639999999999993
13656,52.39,46.385000000000005
13657,32.11,32.17250000000001
13658,51.16,51.160000000000025
13659,24.52,24.51999999999999
13660,40.7,40.7
13661,27.86,27.859999999999964
13662,39.2,39.199999999999996
13663,45.25,45.02
13664,29.0,29.0
13665,15.03,14.83
13666,33.57,39.71
13667,49.68,50.02
13668,37.07,37.07
13669,24.62,24.619999999999926
13670,57.89,57.88999999999999
13671,51.9,52.51
13672,24.42,24.434715447154506
13673,32.5,32.5
13674,67.56,67.56
13675,27.22,27.22
13676,44.73,51.23
13677,22.1,22.1
13678,36.0,36.0
13679,27.37,27.369999999999997
